"Gene","distance","Z","FC","p_value","p_adj"
"INSR",1.03901155917093e-08,0.730735178214817,0.220028351445966,0.639018316843272,0.999999999882318
"SUPT5H",1.02873833486405e-08,0.727473391920887,0.215698802394045,0.642336941717439,0.999999999882318
"PLBD1",1.02602484072678e-08,0.726607096489332,0.214562409398992,0.643214695955305,0.999999999882318
"TNFAIP8",1.02478970839066e-08,0.726212111596749,0.214046138354325,0.643614398512897,0.999999999882318
"ADIRF",1.01920244267649e-08,0.72442013719264,0.211718495009691,0.645423786811673,0.999999999882318
"GPR37",1.01390293944131e-08,0.72271250488497,0.209522491963894,0.647141927553497,0.999999999882318
"DDAH1",1.00440282644031e-08,0.7196317117843,0.205614500391432,0.650226646382671,0.999999999882318
"IER5L",1.00141330854584e-08,0.718656972698796,0.204392334485427,0.651198597242417,0.999999999882318
"SULF1",9.98842563914234e-09,0.717816739945975,0.203344283578463,0.652034871166391,0.999999999882318
"C2CD4B",9.92549927189569e-09,0.71575202667991,0.20079024523938,0.654083737554788,0.999999999882318
"LMO2",9.85819358580543e-09,0.713530921428392,0.198076325479492,0.656278081699829,0.999999999882318
"BHLHE40",9.82171732233826e-09,0.712321652499907,0.196613234413347,0.657468546564045,0.999999999882318
"UAP1",9.76897735667699e-09,0.710566247816136,0.194507383771986,0.659191341914849,0.999999999882318
"GDF10",9.71619070890536e-09,0.708800977036364,0.192411022512226,0.660917474618437,0.999999999882318
"FAM213A",9.68898432917636e-09,0.707887876445702,0.191334987986528,0.661807833563479,0.999999999882318
"HES1",9.64607820233685e-09,0.706443297613697,0.189644146949351,0.663212956042815,0.999999999882318
"S100A4",9.57171770839192e-09,0.703926350040232,0.186731527606436,0.665650975949021,0.999999999882318
"BICDL2",9.5698043209221e-09,0.703861360669549,0.186656879760585,0.665713756019565,0.999999999882318
"SNX10",9.51690520039911e-09,0.702060097817626,0.184599012289638,0.667450353176494,0.999999999882318
"IFI27",9.4711493648585e-09,0.70049499943234,0.182828231312398,0.668953885459922,0.999999999882318
"BMS1P14",9.43603159223607e-09,0.69928929258378,0.181474938953006,0.670108753472336,0.999999999882318
"ELK3",9.35717438550347e-09,0.696567515555961,0.178454429844355,0.67270485731201,0.999999999882318
"PCDH17",9.33476164722315e-09,0.695790276206422,0.177600569012028,0.673443434321137,0.999999999882318
"ASS1",9.26705214364151e-09,0.693432268907052,0.175033468881018,0.675676606703292,0.999999999882318
"HSP90AA1",9.18128178109378e-09,0.690423574526617,0.171808449838767,0.678509557015534,0.999999999882318
"RHOF",9.18008359739856e-09,0.690381370390232,0.171763609770535,0.678549164708604,0.999999999882318
"CCDC141",9.14876916360631e-09,0.689276658232439,0.170593793298236,0.679584623128541,0.999999999882318
"YPEL2",9.12846120294276e-09,0.688558465362438,0.169837283450567,0.680256459507748,0.999999999882318
"GRASP",8.93145744745351e-09,0.681517979009798,0.162585777938597,0.686786926449207,0.999999999882318
"TNFRSF12A",8.88879804643325e-09,0.679975569904019,0.161036367184213,0.688204145804933,0.999999999882318
"PTP4A3",8.88823235197095e-09,0.679955073023943,0.161015870716211,0.6882229465281,0.999999999882318
"NTNG1",8.87339959027471e-09,0.679417228419785,0.160478909680863,0.688715978620634,0.999999999882318
"EFNB3",8.87113346298909e-09,0.679334988145629,0.160396952547063,0.688791314983814,0.999999999882318
"AL031280.1",8.85750594932121e-09,0.678840043046843,0.159904539082671,0.689244420503987,0.999999999882318
"CBX4",8.82421975488057e-09,0.677628300060547,0.158704966084731,0.690351632165435,0.999999999882318
"ASPG",8.81296394821116e-09,0.677217642452769,0.158300349434875,0.690726188567851,0.999999999882318
"ZNF544",8.75595881441494e-09,0.675130797842523,0.156259095714025,0.692624294186703,0.999999999882318
"AC026691.1",8.75561963391107e-09,0.675118345629646,0.156246989898224,0.692635593706012,0.999999999882318
"EFHD2",8.67037897307775e-09,0.671975488997173,0.153219502323502,0.695477478659419,0.999999999882318
"COL18A1",8.65856911719546e-09,0.671537927461692,0.152802388401885,0.695871552593078,0.999999999882318
"SOCS3",8.65846669191147e-09,0.671534130268966,0.15279877331601,0.695874970702464,0.999999999882318
"FIBIN",8.61844450918851e-09,0.670047382629567,0.151389469077778,0.697211052611345,0.999999999882318
"HEXIM1",8.61597212631957e-09,0.669955340597314,0.151302623001877,0.697293620343192,0.999999999882318
"PEG10",8.6047128686339e-09,0.66953588809942,0.150907440171126,0.69766967998914,0.999999999882318
"BCHE",8.58905718219668e-09,0.668951853174914,0.150358808196383,0.698192703933078,0.999999999882318
"TRIB1",8.5217427362408e-09,0.66643004208195,0.148011249417503,0.700443170275537,0.999999999882318
"KIF1B",8.51310960389136e-09,0.66610535938736,0.147711509448017,0.700731985258084,0.999999999882318
"PVALB",8.50339005082517e-09,0.665739473090085,0.14737441281792,0.701057197406547,0.999999999882318
"CRISPLD2",8.48185736578988e-09,0.664927585602345,0.146628980956033,0.701777867029504,0.999999999882318
"FBN2",8.46368377208517e-09,0.664240949463775,0.14600130695047,0.702386321260834,0.999999999882318
"H2AFX",8.40431111457618e-09,0.661988710831433,0.143960096254059,0.704375453299436,0.999999999882318
"SERPINE2",8.39884303459591e-09,0.66178058642991,0.143772828260964,0.70455874958322,0.999999999882318
"NUFIP2",8.38978612165965e-09,0.661435604327809,0.14346291988407,0.704862385385689,0.999999999882318
"SIPA1L2",8.36469195809418e-09,0.660478052869288,0.142605997446427,0.70570392049726,0.999999999882318
"KLF5",8.20910169162305e-09,0.654484324545237,0.137350156204087,0.710929656750693,0.999999999882318
"AC124798.1",8.19583920979535e-09,0.653968840290698,0.136906713658668,0.711375730595145,0.999999999882318
"FLT1",8.13402799560849e-09,0.651556712736875,0.134849460137787,0.713456006930766,0.999999999882318
"HSPH1",8.09610425458521e-09,0.650068831935485,0.133594958833135,0.714733399271035,0.999999999882318
"HOPX",7.92512628799305e-09,0.643284196008723,0.128011878148557,0.720502363531622,0.999999999882318
"LMO4",7.90840115255432e-09,0.642613670462104,0.127472137397711,0.721067547514337,0.999999999882318
"DUSP6",7.87638138176529e-09,0.641326504806556,0.12644200105714,0.722150000210679,0.999999999882318
"CDKN1C",7.85157763140481e-09,0.640326269743559,0.125646890340666,0.722988892497004,0.999999999882318
"GAD1",7.79009661732943e-09,0.63783503253841,0.123686862926279,0.725069687301549,0.999999999882318
"AC010809.2",7.7900965190459e-09,0.637835028542206,0.123686859805296,0.725069690629535,0.999999999882318
"RNFT2",7.79009649741646e-09,0.637835027662754,0.123686859118455,0.725069691361931,0.999999999882318
"RASSF3",7.77723504923942e-09,0.637311704111052,0.123278782291557,0.725505238270971,0.999999999882318
"CADPS2",7.77588276046183e-09,0.637256636472985,0.123235915123651,0.72555103805769,0.999999999882318
"PARM1",7.77568473061059e-09,0.637248571637778,0.123229638259677,0.725557745083977,0.999999999882318
"CD93",7.75250200793798e-09,0.636303204392435,0.122495930568672,0.72634306058893,0.999999999882318
"IRF2BPL",7.72549093454878e-09,0.63519859989905,0.121643823096501,0.727258424461497,0.999999999882318
"NAMPT",7.68518304709578e-09,0.633543936337807,0.12037777688901,0.728625120727081,0.999999999882318
"HNRNPH1",7.67012363665958e-09,0.632923791797827,0.119906469388594,0.729135953158644,0.999999999882318
"ANKRD28",7.6406199128255e-09,0.631705741760661,0.118985784525613,0.730137101679589,0.999999999882318
"TWIST1",7.60631970101297e-09,0.630284492943732,0.117919882300869,0.731301587467787,0.999999999882318
"NEK10",7.60511656928868e-09,0.630234538899484,0.117882581231105,0.731342444823541,0.999999999882318
"YWHAG",7.57370624453435e-09,0.628927931919126,0.116910844980279,0.732409382707697,0.999999999882318
"SPOCD1",7.56410586322762e-09,0.628527630292119,0.116614641962061,0.732735589340201,0.999999999882318
"SLC41A2",7.55723030467304e-09,0.628240671109829,0.11640273948184,0.732969240237228,0.999999999882318
"NTRK3",7.51888656297248e-09,0.626636155310191,0.115224531739579,0.734272722117533,0.999999999882318
"NTRK2",7.5045279340486e-09,0.626033469663726,0.11478486915551,0.734761035964259,0.999999999882318
"AC090510.1",7.46873786750074e-09,0.624526828193869,0.113692632049458,0.735978664958577,0.999999999882318
"IFIT1",7.43541575772531e-09,0.623118397054757,0.112680405566324,0.737112927113085,0.999999999882318
"BAIAP2",7.42706434571419e-09,0.622764542214039,0.112427423880366,0.737397293426637,0.999999999882318
"EMCN",7.41634380884125e-09,0.622309795978936,0.112103093186682,0.737762381341717,0.999999999882318
"ZNF277",7.37576533797701e-09,0.62058331031068,0.1108797067354,0.739144816468332,0.999999999882318
"SCG2",7.36316464561621e-09,0.620045501675978,0.110501178525556,0.739574271110408,0.999999999882318
"CEMIP",7.35485319459399e-09,0.619690321252466,0.110251854539522,0.739857585024497,0.999999999882318
"TSPAN13",7.33577895110487e-09,0.618873877105537,0.109680736743691,0.740507905574114,0.999999999882318
"DNAJC18",7.29724887169849e-09,0.617218980892136,0.10853159926594,0.741822122090575,0.999999999882318
"GLB1L2",7.2904522731501e-09,0.61692626986304,0.108329522509517,0.742054024483277,0.999999999882318
"CCDC3",7.2843708528435e-09,0.61666415740093,0.108148869084635,0.742261544591302,0.999999999882318
"ECSCR",7.25804008774298e-09,0.615527076334859,0.107368432215513,0.743160261770986,0.999999999882318
"ERICH1",7.25425043518228e-09,0.615363125420635,0.107256340569742,0.743289638394426,0.999999999882318
"GLA",7.23479008371924e-09,0.614520035604185,0.106681657777826,0.743954118053098,0.999999999882318
"CALCRL",7.23115555613192e-09,0.61436235570067,0.10657449778277,0.74407824125852,0.999999999882318
"WISP2",7.20576992694452e-09,0.613259093384415,0.105827532300503,0.744945374288627,0.999999999882318
"PALMD",7.19528931658683e-09,0.612802614018912,0.105519909232761,0.74530346976239,0.999999999882318
"SLIT3",7.18834035825083e-09,0.612499634091876,0.105316192788464,0.74554092812966,0.999999999882318
"OMD",7.18218852893359e-09,0.612231195935068,0.105136009331087,0.745751167345283,0.999999999882318
"NOTCH3",7.17102571249501e-09,0.611743587341588,0.104809450947958,0.746132705749496,0.999999999882318
"ANKRD16",7.16954386199196e-09,0.611678808022493,0.104766138903995,0.746183359197841,0.999999999882318
"SLC15A4",7.13344727858666e-09,0.610097215349714,0.103713860025282,0.747417571226669,0.999999999882318
"KLHL21",7.11965601667003e-09,0.609491096265805,0.103313222775909,0.747889292373827,0.999999999882318
"DNAJB9",7.11851826781307e-09,0.609441046969722,0.103280205700699,0.74792821255168,0.999999999882318
"PDK4",7.0748647503799e-09,0.607515439673322,0.102017381045583,0.749421998925312,0.999999999882318
"NEFH",7.07421682931847e-09,0.607486781012655,0.101998696255007,0.74944417733175,0.999999999882318
"MID1IP1",7.06512131727005e-09,0.607084228602034,0.101736579899499,0.749755539532372,0.999999999882318
"CLCF1",7.06422209099815e-09,0.60704440572953,0.101710684128021,0.749786324520154,0.999999999882318
"LINC00865",7.04517057363066e-09,0.606199652919551,0.101162816326436,0.750438646321517,0.999999999882318
"LUCAT1",6.95813557674178e-09,0.602314906428583,0.0986787545716171,0.753420978309151,0.999999999882318
"AL078604.2",6.91503068404063e-09,0.600375202475296,0.0974599332419344,0.754899372438836,0.999999999882318
"GPRC5A",6.87583157887036e-09,0.598602062227497,0.0963581264109971,0.756244587584172,0.999999999882318
"AC006254.1",6.87181221313911e-09,0.598419750446427,0.0962455042950165,0.756382563999582,0.999999999882318
"ADAMTS5",6.86829627792859e-09,0.598260197015718,0.0961470422363307,0.756503265067868,0.999999999882318
"STRIP2",6.85731995374744e-09,0.597761630873932,0.0958399798196879,0.756880117405207,0.999999999882318
"FOSL1",6.84336046322824e-09,0.597126555044937,0.0954501728583827,0.757359474901599,0.999999999882318
"SOX7",6.83763159223689e-09,0.596865596976118,0.0952904288713849,0.757556226673418,0.999999999882318
"ACSM3",6.83171126139197e-09,0.596595716816091,0.0951254867787925,0.757759570428415,0.999999999882318
"LINC00598",6.82808404383049e-09,0.596430267968537,0.0950245020546783,0.757884161619729,0.999999999882318
"ULBP1",6.82755504256429e-09,0.596406132133065,0.0950097787049534,0.75790233279454,0.999999999882318
"FLT4",6.79563605877581e-09,0.594946786368894,0.0941235092301498,0.758998995952609,0.999999999882318
"SERTM2",6.73547540123579e-09,0.592179861920849,0.0924643657976515,0.761067295025837,0.999999999882318
"BTG1",6.67653066726189e-09,0.589447834055113,0.0908530649344906,0.763095448648661,0.999999999882318
"SKI",6.66973035803546e-09,0.589131291959499,0.0906680843435351,0.763329536708147,0.999999999882318
"C7",6.66086959039391e-09,0.588718415819098,0.0904273384267179,0.763634584701965,0.999999999882318
"CEMIP2",6.63713696975832e-09,0.587610202101227,0.0897841027468301,0.764451803855133,0.999999999882318
"TFAP2C",6.62954964917937e-09,0.587255175552883,0.0895789445887872,0.764713124275396,0.999999999882318
"CFAP43",6.62954963405461e-09,0.58725517484481,0.0895789441800535,0.764713124796346,0.999999999882318
"HRK",6.62954963356612e-09,0.587255174821941,0.0895789441668526,0.764713124813171,0.999999999882318
"BCL2L10",6.62954961161154e-09,0.587255173794127,0.0895789435735487,0.764713125569364,0.999999999882318
"CENPE",6.62954958201212e-09,0.587255172408416,0.0895789427736499,0.764713126588871,0.999999999882318
"C3",6.61650507318036e-09,0.586643961806352,0.0892267729334319,0.765162464606594,0.999999999882318
"SORBS2",6.57117245954044e-09,0.584511646238189,0.0880082969751511,0.766724629482246,0.999999999882318
"ICAM1",6.51565254963268e-09,0.581882566727172,0.0865274133379967,0.768639141164625,0.999999999882318
"S100A10",6.50978265305211e-09,0.581603461606363,0.0863715799262999,0.768841637508979,0.999999999882318
"PITPNC1",6.49050040038952e-09,0.580685067853526,0.0858606651490584,0.769506936590997,0.999999999882318
"EBF3",6.45917308931143e-09,0.579187884334937,0.0850338282977996,0.770588190189766,0.999999999882318
"OTUD1",6.42792916937101e-09,0.57768835257251,0.0842131769682968,0.771667009809241,0.999999999882318
"HSPA1B",6.4229498927777e-09,0.577448787234063,0.0840827591368728,0.771838979836086,0.999999999882318
"HHEX",6.41632355332323e-09,0.577129725792953,0.0839093579702418,0.772067852105483,0.999999999882318
"RARRES1",6.41387210320637e-09,0.577011614315381,0.0838452526275409,0.772152529666453,0.999999999882318
"MT1E",6.40283614243116e-09,0.576479409937388,0.0835569659765458,0.772533765484869,0.999999999882318
"INHBA",6.39019583831823e-09,0.575868851022195,0.0832273798709544,0.772970490591454,0.999999999882318
"AC009093.6",6.34563442819739e-09,0.573707968939232,0.0820706709784449,0.774510669156004,0.999999999882318
"KDELR3",6.33748979181434e-09,0.573311584769181,0.0818601303899617,0.774792268830992,0.999999999882318
"TUBB2B",6.33582297826135e-09,0.573230409211443,0.0818170762356848,0.774849902331874,0.999999999882318
"C15orf48",6.31672621627492e-09,0.572299042817979,0.0813246109112025,0.775510300537206,0.999999999882318
"PAMR1",6.28622444931134e-09,0.570806327795523,0.0805411179099329,0.7765654396609,0.999999999882318
"AC068491.3",6.22432277612139e-09,0.567757384553034,0.0789627196946262,0.778708052868016,0.999999999882318
"LRRC8A",6.20366792465054e-09,0.566734140617976,0.0784395279503438,0.779423358067405,0.999999999882318
"WTAP",6.18594618535743e-09,0.565853827657232,0.0779920187074258,0.780037234601877,0.999999999882318
"TGFBR1",6.17948862031421e-09,0.565532505469098,0.0778292705547046,0.780260957128624,0.999999999882318
"NOTCH1",6.17515898470241e-09,0.565316902627782,0.077720247186296,0.78041096767018,0.999999999882318
"TMEM176A",6.1633487588399e-09,0.564728116526397,0.0774232456281523,0.780820202630726,0.999999999882318
"USP2",6.12393007676279e-09,0.562755777439295,0.0764360671005747,0.782186534383219,0.999999999882318
"ABHD17C",6.09082122190913e-09,0.561090563274719,0.0756118024496785,0.783334674418462,0.999999999882318
"HIST1H4C",6.09073354372766e-09,0.561086142998217,0.0756096255814439,0.783337715526719,0.999999999882318
"AL049651.1",6.01259008115998e-09,0.557124268986596,0.0736819445078605,0.786049423991328,0.999999999882318
"BAZ1A",6.00156140009975e-09,0.556561496017841,0.0734118880497406,0.786432347545785,0.999999999882318
"SOX17",5.99546495237094e-09,0.556250017719388,0.0732628187011094,0.786644042671315,0.999999999882318
"CDC34",5.99117443342257e-09,0.556030641536466,0.07315799846088,0.786793037567595,0.999999999882318
"DPT",5.97919893091175e-09,0.555417601466363,0.072865825965899,0.787208946671236,0.999999999882318
"PAK3",5.97299980761079e-09,0.555099839462814,0.0727148123985337,0.787424266023793,0.999999999882318
"EMP1",5.93908503113354e-09,0.553356277207146,0.0718914052683231,0.788602543650007,0.999999999882318
"EPHA2",5.92148868737127e-09,0.552448216384698,0.0714660360869486,0.789214072048318,0.999999999882318
"ATG9B",5.92104334037992e-09,0.552425203635384,0.0714552867673108,0.789229550946444,0.999999999882318
"EPHX3",5.90741559913766e-09,0.55172027477806,0.0711267454970975,0.789703249709008,0.999999999882318
"NAV2-AS2",5.86359543018123e-09,0.549443895295252,0.070075447829634,0.79122695987721,0.999999999882318
"TACR1",5.83349156166947e-09,0.547871422916563,0.069357756144582,0.792274191178299,0.999999999882318
"TXN",5.83028694924574e-09,0.547703612966861,0.0692815740932604,0.792385692995029,0.999999999882318
"LCP2",5.79665334473137e-09,0.545937505453376,0.0684845402878851,0.793556201943993,0.999999999882318
"S1PR1",5.79307535482906e-09,0.545749097844363,0.0684000220825051,0.793680749744897,0.999999999882318
"COL4A1",5.78000956332754e-09,0.545060222562196,0.0680918290970223,0.794135607210194,0.999999999882318
"IER5",5.73826401230063e-09,0.542850090667903,0.0671118078894705,0.795589357409279,0.999999999882318
"GABPB1-AS1",5.71258437777514e-09,0.541483545441152,0.0665124801355856,0.796483979917903,0.999999999882318
"CYTOR",5.64885276522935e-09,0.538068722241969,0.0650366850365546,0.798705403880166,0.999999999882318
"SLCO2A1",5.64792836806069e-09,0.538018944620762,0.065015401136652,0.798737636632079,0.999999999882318
"DDIT4",5.64696553522156e-09,0.537967089716882,0.0649932359732883,0.798771209959865,0.999999999882318
"TRBC2",5.64516828748788e-09,0.537870275388142,0.0649518720382469,0.7988338797642,0.999999999882318
"IFI44",5.64507439476427e-09,0.537865216824794,0.0649497114445703,0.798837153827386,0.999999999882318
"RDH10",5.60702381428361e-09,0.535809126045836,0.064077076325591,0.800164277805678,0.999999999882318
"FAM107B",5.60531354726446e-09,0.535716424489889,0.0640379924192534,0.800223941894005,0.999999999882318
"LIFR",5.55947518550963e-09,0.533222593322368,0.0629949127426291,0.801823484563802,0.999999999882318
"PLVAP",5.51347489209305e-09,0.530701822622248,0.0619567586264078,0.803429513301838,0.999999999882318
"HTRA3",5.46577665177253e-09,0.528068522168514,0.060889393573896,0.805095700078924,0.999999999882318
"NFKBIE",5.41858538844902e-09,0.525443373263052,0.0598425001562178,0.806745048765004,0.999999999882318
"ANGPT2",5.35144759453426e-09,0.521673998471502,0.0583687563718718,0.809093014688236,0.999999999882318
"FBN1",5.3282727999881e-09,0.5203632782842,0.0578643115577288,0.809903891895511,0.999999999882318
"LINC01480",5.290033853092e-09,0.518189627764997,0.0570367523537347,0.811242303872844,0.999999999882318
"PCF11-AS1",5.28378085443062e-09,0.517832877582298,0.0569019933108217,0.811461219417712,0.999999999882318
"CREM",5.27910535204184e-09,0.517565886604764,0.0568013352009984,0.811624916940583,0.999999999882318
"FAM117A",5.27157865077452e-09,0.517135645707648,0.0566394812960697,0.811888457223734,0.999999999882318
"ABCA6",5.25911407902872e-09,0.516421964491064,0.0563719514811606,0.812324939202833,0.999999999882318
"ALDH1A1",5.25576305254146e-09,0.516229843409538,0.056300135689989,0.812442294757319,0.999999999882318
"VCAN",5.23508314521063e-09,0.515041848576096,0.0558579578286473,0.813166614320392,0.999999999882318
"PMEL",5.23132143621921e-09,0.5148253096647,0.0557777123447769,0.813298386434019,0.999999999882318
"TIE1",5.17600809380482e-09,0.511625440975381,0.054604417682899,0.815236613042923,0.999999999882318
"PROCR",5.17240849702314e-09,0.511416170853966,0.0545284960316969,0.815362785309541,0.999999999882318
"GJA1",5.17081170927104e-09,0.511323297490699,0.0544948339592664,0.815418757092323,0.999999999882318
"CD74",5.15422322109115e-09,0.510356981999943,0.0541457449113883,0.816000284693076,0.999999999882318
"EFNB2",5.14345952332283e-09,0.509728518334424,0.0539198331253735,0.816377672128835,0.999999999882318
"EGR2",5.13661123364888e-09,0.509328066427758,0.0537763449501715,0.816617803094017,0.999999999882318
"TCF15",5.09857501352509e-09,0.507095379396144,0.0529828740785727,0.817951831973565,0.999999999882318
"EHD4",5.08711888982844e-09,0.506420064511281,0.0527450443164384,0.818353731455183,0.999999999882318
"CRIM1",5.08048613510234e-09,0.50602846958481,0.052607592497518,0.818586441124263,0.999999999882318
"MIR181A1HG",5.07985853057883e-09,0.505991392956548,0.0525945958185291,0.818608461406821,0.999999999882318
"DAB2",5.04520604337391e-09,0.503938009422384,0.051879490348674,0.819824508454427,0.999999999882318
"TGFBI",5.0309350540363e-09,0.50308877646194,0.051586410331386,0.820325441214145,0.999999999882318
"KLF4",5.02406626605375e-09,0.502679280374557,0.0514456435664999,0.820566571941674,0.999999999882318
"APOLD1",5.02376854386498e-09,0.502661520030111,0.0514395464909551,0.820577023946228,0.999999999882318
"SKIDA1",4.9936174981991e-09,0.500858105911499,0.0508239520695625,0.821635688405943,0.999999999882318
"FAM43A",4.9500257715606e-09,0.498233872173536,0.049940490843911,0.82316685646,0.999999999882318
"MX1",4.94996371193259e-09,0.49823012179475,0.0499392386205898,0.823169036798226,0.999999999882318
"TNFRSF10D",4.92887957213046e-09,0.496953583333307,0.0495147169450982,0.823909863879029,0.999999999882318
"PRDM1",4.88751709661970e-09,0.494435368658925,0.0486871626274222,0.825363660059317,0.999999999882318
"JUND",4.88694045073529e-09,0.494400130092556,0.0486756747511896,0.825383932085841,0.999999999882318
"TNFAIP2",4.86333564523677e-09,0.492954523147777,0.0482065857756033,0.826213860464719,0.999999999882318
"BCL3",4.7876615139427e-09,0.48827837817921,0.046718056027462,0.828875814605152,0.999999999882318
"SHB",4.78214974071989e-09,0.487935270295762,0.0466105500531877,0.829069776904092,0.999999999882318
"FBLN2",4.7743056823119e-09,0.487446381313819,0.0464577668737045,0.829345831552227,0.999999999882318
"CCRL2",4.75595144507182e-09,0.486299686147833,0.0461012510212278,0.829991851462924,0.999999999882318
"CFD",4.74158962946204e-09,0.485399720577979,0.0458232423042366,0.830497429025483,0.999999999882318
"HES7",4.70065447803452e-09,0.482821435040721,0.0450354540311423,0.831938849460618,0.999999999882318
"CDA",4.69573239098998e-09,0.482510099022007,0.0449411895534554,0.832112205591843,0.999999999882318
"MKNK2",4.6790599968331e-09,0.481453399306163,0.0446226249531847,0.832699468710498,0.999999999882318
"RGMA",4.66009784468015e-09,0.480247567596795,0.0442616864366692,0.833367499019847,0.999999999882318
"GPC3",4.6504882232048e-09,0.479634839419345,0.0440793299624743,0.833706088755838,0.999999999882318
"FAM83D",4.64042174999636e-09,0.478991793756868,0.0438887077612127,0.834060808486518,0.999999999882318
"MX2",4.63482650746323e-09,0.478633842751161,0.0437829329289253,0.834257986776536,0.999999999882318
"GIMAP6",4.60048190564716e-09,0.476428365849401,0.0431364638227844,0.835468530347717,0.999999999882318
"CLSTN2",4.57255050762435e-09,0.474624085504688,0.0426142558619805,0.836453315452164,0.999999999882318
"SRPX",4.56124822321098e-09,0.473891255290234,0.0424038511043941,0.836851876197594,0.999999999882318
"SSH1",4.55064615667578e-09,0.473202382738445,0.0422069550157797,0.837225782716556,0.999999999882318
"DNAJB4",4.53859714802219e-09,0.472417789914698,0.0419837433277975,0.837650763647,0.999999999882318
"GFPT2",4.46998143600566e-09,0.467914743499933,0.0407238965424842,0.840071809783407,0.999999999882318
"G0S2",4.42393288057454e-09,0.464858719154841,0.0398891649738959,0.841697443592867,0.999999999882318
"CADM3",4.41738291433155e-09,0.464421773041366,0.0397711345814228,0.841928729442329,0.999999999882318
"PTPRE",4.39549682801858e-09,0.462957641172375,0.0393780157591698,0.842701647828796,0.999999999882318
"CA2",4.35338931631074e-09,0.460122729325466,0.0386271708693802,0.844189121922303,0.999999999882318
"PHKG1",4.35314444393939e-09,0.460106173200693,0.0386228255374003,0.844197773822079,0.999999999882318
"MARCH3",4.3444252758101e-09,0.459516128356883,0.0384682606444851,0.844505854175787,0.999999999882318
"ZNF592",4.27370230319136e-09,0.454691534888999,0.0372260040468074,0.847005632436365,0.999999999882318
"NPTX2",4.27364083743871e-09,0.454687311554666,0.037224933261928,0.847007805681924,0.999999999882318
"SFN",4.27020263188374e-09,0.454450986623576,0.0371650613665064,0.847129372220845,0.999999999882318
"CPLX1",4.24424174663816e-09,0.452661178620226,0.0367145417593879,0.848047402861853,0.999999999882318
"EGOT",4.23191986180815e-09,0.451808326984247,0.0365016718574111,0.848483202446466,0.999999999882318
"CDH5",4.21959006078118e-09,0.450952752558191,0.0362892846960872,0.848919328374551,0.999999999882318
"LDHA",4.21889222679369e-09,0.450904264024027,0.0362772826760566,0.848944013327709,0.999999999882318
"TENT5C",4.20101839698974e-09,0.449659917710155,0.0359705479216533,0.849576326804753,0.999999999882318
"STK32B",4.17953267715664e-09,0.448157979554131,0.0356035527318339,0.850336544349902,0.999999999882318
"ZBTB43",4.16507116492617e-09,0.447143258146281,0.0353575967897666,0.850848306568789,0.999999999882318
"OTUD4",4.14102573532427e-09,0.445449225917376,0.0349505283613186,0.851699362261633,0.999999999882318
"PNP",4.13260495725149e-09,0.444853938342604,0.0348085290494461,0.851997445282202,0.999999999882318
"KDR",4.12871823341125e-09,0.444578817711074,0.0347430848464335,0.85213503665999,0.999999999882318
"CYB5D2",4.12580802054417e-09,0.444372670912372,0.0346941233372262,0.8522380621557,0.999999999882318
"MGST1",4.07602652217528e-09,0.440826541928867,0.0338619441408726,0.854000783951226,0.999999999882318
"CACNA1A",4.05488300728445e-09,0.439308945388367,0.0335115521253468,0.854749679483642,0.999999999882318
"ICAM5",4.03664479908441e-09,0.437994314717414,0.0332107709953983,0.855395775278779,0.999999999882318
"HLA-DMA",3.99470035301316e-09,0.434951104210755,0.0325241759893917,0.856882041196238,0.999999999882318
"ITPRIP",3.97399735775587e-09,0.433438726486943,0.0321879289868961,0.857615821739551,0.999999999882318
"ZMYND19",3.96551534102128e-09,0.432817116373695,0.0320506731383254,0.857916487184051,0.999999999882318
"CLIC3",3.94899167376904e-09,0.431602824865719,0.0317841295773287,0.858502267387142,0.999999999882318
"ACKR1",3.93771528850522e-09,0.430771594173639,0.0316028689426377,0.858902071045434,0.999999999882318
"NNAT",3.91907966079801e-09,0.429393311625791,0.0313044493514508,0.859562875529276,0.999999999882318
"FDXR",3.90607226664544e-09,0.428427892764552,0.0310969957564292,0.860024165664352,0.999999999882318
"HLA-DPA1",3.88616804096926e-09,0.426945133022325,0.0307808804602147,0.860730135290873,0.999999999882318
"SASH1",3.85882138261051e-09,0.424897091234619,0.0303491994139963,0.861700256974209,0.999999999882318
"SPRY4",3.85242179607493e-09,0.424415983533106,0.0302486188187362,0.861927312250927,0.999999999882318
"DCAKD",3.85103114762972e-09,0.424311345089824,0.0302267844482531,0.86197665352119,0.999999999882318
"MAP1LC3B",3.84986654415711e-09,0.42422368984582,0.0302085052425165,0.86201797495735,0.999999999882318
"FHL5",3.84441055537212e-09,0.423812729643046,0.0301229435871646,0.862211564579454,0.999999999882318
"ANGPTL4",3.8377030506484e-09,0.423306802764991,0.030017921752937,0.862449571882822,0.999999999882318
"CHST2",3.83186968902198e-09,0.422866181244106,0.0299267357965241,0.862656571479452,0.999999999882318
"UPP1",3.81953977171426e-09,0.42193291177281,0.0297344534143088,0.863094135444137,0.999999999882318
"TFF3",3.80446093292959e-09,0.420787987149122,0.0295001445536653,0.863629310181941,0.999999999882318
"SCNN1B",3.80446092653283e-09,0.420787986662581,0.0295001444544632,0.863629310408986,0.999999999882318
"TBX1",3.80446092040737e-09,0.420787986196674,0.0295001443594684,0.863629310626402,0.999999999882318
