"gene","Subject 1 - CSU v3","Subject 1 - CSU v6","Subject 2 - CSU v3","Subject 2 - CSU v6","Subject 3 - CSU v3","Subject 3 - CSU v6","Subject 4 - CSU v3","Subject 4 - CSU v6","Subject 1 - non-CSU","Subject 2 - non-CSU","Subject 3 - non-CSU","Subject 4 - non-CSU","Subject 5 - non CSU","Subject 6 - non CSU","Subject 5 - CSU v3","Subject 5 - CSU v6","Subject 6 - CSU v3","Subject 6 - CSU v6","Subject 7 - CSU v3","Subject 7 - CSU v6","Subject 8 - CSU v3"
"ENSG00000166164",11.29976,11.09632,10.90143,11.06853,10.77173,11.29045,11.60426,11.35275,10.66982,11.24293,10.68987,10.69459,11.23409,10.95339,11.32109,11.42384,11.29945,11.20671,11.34981,10.94392,11.19583
"ENSG00000166165",6.445996,6.661956,6.839964,6.780083,6.684791,7.196856,6.701802,6.967648,6.862558,6.881082,6.967649,6.862286,7.428232,7.924283,7.832455,7.787956,7.834131,7.873114,7.815487,7.401348,7.654257
"ENSG00000166166",5.175099,4.866792,5.076022,4.985706,4.826393,5.609293,5.191565,5.251151,4.87963,5.078906,5.299399,5.072616,6.180968,6.021538,5.995318,6.100687,5.901001,5.935844,5.984391,6.210987,6.748234
"ENSG00000166167",9.016147,9.363073,9.559328,9.236241,9.852077,9.832245,9.154538,8.779694,9.506946,9.223391,9.522657,9.209991,9.756407,10.11055,9.394463,9.447951,9.743881,9.37155,9.789765,9.745612,9.829489
"ENSG00000166170",11.26963,11.16106,11.49801,11.43604,11.28936,11.43189,11.96799,11.62862,11.11466,11.72373,11.18653,11.20938,11.40854,11.76874,11.44475,11.62583,11.77429,11.44083,10.83209,11.13679,10.99596
"ENSG00000166173",5.663059,5.416226,5.96222,5.539727,5.923069,5.744323,5.851223,5.763108,5.782551,5.248667,5.939576,5.99757,6.678295,6.748153,6.583319,6.819141,6.724735,7.271278,6.877251,6.855645,6.751524
"ENSG00000166181",7.724889,8.377926,8.433721,8.607677,8.347672,7.586241,7.141521,7.541811,7.116508,8.151392,7.36563,7.258531,8.827899,8.778503,9.26851,9.1412,8.78023,8.640041,8.799664,8.683474,9.05553
"ENSG00000166183",4.984264,4.917226,4.9826,4.932157,4.744368,5.374312,4.990361,5.337183,5.033909,5.171823,5.193129,4.957617,5.323309,5.445994,5.424787,5.42066,5.339374,5.352861,5.741145,5.42066,5.744046
"ENSG00000166188",8.546539,8.444559,8.870407,8.585813,9.202594,8.995708,9.110645,9.013362,9.145655,8.696403,9.326205,9.437041,9.106069,9.627645,9.154701,9.175777,9.314811,9.049614,9.622061,9.412317,9.562812
"ENSG00000166189",9.128529,8.759627,9.045794,8.976433,8.822646,8.747869,8.99156,9.127194,9.564342,8.944734,9.546858,9.227421,7.903704,7.828071,8.150161,8.104289,8.022795,8.077309,8.414149,8.046417,7.787817
"ENSG00000166192",7.078288,6.713098,6.620223,6.157179,6.905998,6.396337,6.980953,7.34373,6.184187,6.707449,7.171667,7.436843,6.812513,6.651124,7.214712,6.764977,6.854241,6.876569,6.610569,7.250931,7.117306
"ENSG00000166197",12.74052,12.80653,12.2607,12.81416,12.25511,12.62657,12.37797,11.98193,12.45344,12.95066,12.22269,12.23076,12.60279,12.09288,11.97181,12.2195,12.31146,12.05329,12.10692,12.05478,11.82937
"ENSG00000166199",7.541575,7.113077,7.597435,7.98472,7.245381,7.37927,7.840138,7.495076,6.917722,7.168372,7.653616,7.323043,7.877509,7.653547,7.26749,7.714565,7.571494,7.313531,7.69067,7.344591,7.667768
"ENSG00000166200",9.661563,9.515012,9.512998,9.522561,9.347631,9.456713,9.47271,9.402429,9.067327,9.626903,8.209759,8.614033,10.16608,10.22159,10.30538,10.33784,10.32586,10.1858,10.12424,10.02859,10.14149
"ENSG00000166220",6.078513,6.076372,6.423045,5.992046,6.365397,7.004918,6.333738,6.360382,6.746408,6.28453,6.199275,6.254626,6.666279,7.049343,6.958754,6.936113,7.108034,7.280714,6.817242,7.152709,7.076626
"ENSG00000166224",4.908473,5.270563,4.644426,5.34177,5.189796,5.254706,5.479309,4.828368,5.223127,5.010607,4.972147,5.071456,5.494203,5.83757,5.37087,5.677188,5.226801,5.820583,5.856741,5.74269,5.929363
"ENSG00000166225",10.74342,10.28545,10.51731,10.59061,11.02122,10.99374,10.09559,10.83005,10.1698,10.57001,10.68562,10.20752,11.35352,11.51569,11.25787,11.08463,11.2812,11.50179,11.50777,11.29755,11.5419
"ENSG00000166228",6.270832,7.208606,4.898397,5.404544,5.689657,5.535728,6.036022,6.001113,5.699253,5.060423,6.406212,6.109461,6.832556,5.829497,6.120516,5.883815,6.067606,6.08221,6.0896,5.606081,6.168605
"ENSG00000166233",13.26138,13.46099,13.85951,13.61707,13.51538,13.63071,13.20818,13.23969,12.72546,13.83447,12.8127,12.49813,13.72586,13.89603,13.82138,13.83231,13.7959,13.63488,13.88369,13.74525,14.21412
"ENSG00000166250",5.792253,5.541068,5.911814,6.281619,5.654598,5.742845,6.164376,5.774496,6.337028,6.126783,6.998476,6.286042,6.887043,7.342217,7.142829,6.91906,6.498681,6.920411,7.648653,7.220908,7.293827
"ENSG00000166257",3.543471,3.283769,3.35149,3.469789,3.289417,3.702754,3.487836,3.493721,3.476324,3.421567,3.498302,3.473475,4.605567,4.448895,4.518728,4.638317,4.47968,4.66175,4.744855,4.623812,5.096521
"ENSG00000166260",11.02493,11.12147,11.04322,10.83057,10.48533,10.76299,9.616295,9.737732,9.513821,11.18441,9.058022,9.273279,10.68879,10.27053,10.40173,10.80745,10.28164,10.24132,10.43517,10.44208,9.746513
"ENSG00000166261",9.38327,9.11463,9.574142,9.232373,9.153625,9.639468,9.649977,9.557022,9.072746,9.389667,9.406972,9.362327,8.50349,8.278164,8.442197,8.198052,8.087315,8.696159,8.089498,8.371787,8.512662
"ENSG00000166262",7.493373,5.765254,6.743212,6.332162,7.163317,6.741924,7.600958,6.930555,6.911322,7.539353,6.544989,6.21437,7.684321,7.393104,7.891131,8.142509,7.812013,7.973201,7.636016,7.748397,7.160367
"ENSG00000166263",9.708004,9.527351,9.938212,9.480834,9.33535,9.282576,9.552033,9.623545,8.972811,9.499733,9.036103,8.686587,10.47148,10.34705,10.67919,10.78679,10.59816,10.5265,10.36645,10.42165,9.817951
"ENSG00000166265",6.144838,6.503427,4.520452,5.161965,5.532306,5.650256,5.939313,6.08952,5.631243,5.219897,6.088585,5.922776,5.487013,5.479715,5.519525,5.376335,5.697396,5.454093,5.4806,5.466455,5.648378
"ENSG00000166266",11.32917,11.21185,11.06835,11.78202,11.54315,11.66315,11.93537,11.58629,10.76631,11.31015,10.79244,11.34303,12.61009,12.57312,12.46557,12.49734,12.53926,12.5578,12.69176,12.44185,13.07564
"ENSG00000166268",4.744976,5.185244,5.409019,5.121221,4.980553,4.983955,4.938056,5.371002,5.095099,5.452932,5.139365,4.920045,5.303705,5.757658,5.045734,5.428683,5.136048,5.696112,5.135365,5.781332,5.270494
"ENSG00000166272",12.25314,12.37702,12.67122,12.32965,12.47089,12.38289,12.13478,12.33833,12.90879,12.34225,12.64777,12.82076,11.88251,11.82665,12.02716,11.90483,11.64668,11.73877,11.8793,11.88139,11.92933
"ENSG00000166275",8.847305,9.100574,9.115255,9.094338,9.261413,9.570853,9.114067,8.570997,9.110455,9.728864,8.739152,8.296828,8.825626,9.261608,9.960222,9.490571,9.359501,8.931968,8.89975,8.668851,8.817257
"ENSG00000166278",5.033193,5.110046,5.230866,5.14939,4.996022,5.005678,5.198272,5.126194,5.194599,5.29816,5.322839,5.143989,6.791973,6.577076,6.485848,6.663723,6.539994,6.168866,6.4066,6.629416,6.527877
"ENSG00000166292",5.310311,5.527767,5.550576,5.590643,5.740633,6.355306,5.31038,5.790536,5.41579,5.654302,5.632749,5.544327,6.634863,7.000046,6.672991,6.663857,6.65736,6.698853,7.256196,6.771957,7.094905
"ENSG00000166295",13.65717,13.63502,13.27409,13.22338,12.64929,12.85671,13.50343,13.38842,13.78137,13.78264,13.35276,13.53567,13.19576,12.48802,12.97428,13.06192,12.81468,12.70678,12.87111,12.68553,11.75165
"ENSG00000166311",8.557977,8.830613,9.148618,8.791044,9.558983,8.598946,8.873324,8.900246,9.766666,8.765835,9.234888,9.39324,7.645703,7.670805,7.744512,7.797482,7.93742,7.543414,7.982917,7.697066,7.680687
"ENSG00000166317",4.656073,4.863622,5.059056,4.804015,5.130988,5.364154,5.168777,4.906232,4.647383,5.499726,5.213628,4.837902,4.578397,4.292823,4.215713,4.43175,4.470197,4.737563,4.729826,4.761291,5.051699
"ENSG00000166326",9.403882,9.58944,9.439174,9.784313,9.831389,10.25694,9.668692,8.664389,9.366788,9.815058,9.494184,9.65031,10.09272,10.40752,10.38305,10.31081,10.38751,10.33146,9.987381,10.04407,10.45475
"ENSG00000166329",3.734471,3.305485,3.377048,3.770762,3.378026,3.645249,3.602204,3.487965,3.612931,3.43731,3.519269,3.716532,4.388024,4.466955,4.397538,4.468345,4.390887,4.214855,4.308529,4.376591,4.420267
"ENSG00000166333",12.61029,12.89535,12.9556,12.73638,12.94205,12.6179,12.42909,12.35661,12.56409,12.77451,12.80012,12.68084,12.4414,12.36598,12.35658,12.40182,12.26672,12.27029,12.41802,12.61611,12.49998
"ENSG00000166340",9.997509,10.14587,9.524793,9.211746,9.612849,8.901158,10.1804,10.07117,10.17008,9.031122,10.6763,10.68617,8.558088,8.703697,9.046974,8.50975,8.479823,8.34347,8.152924,8.359021,8.57319
"ENSG00000166341",3.700593,3.810853,3.970962,3.783463,3.94219,3.412087,4.000298,3.519384,3.570099,3.775297,3.398236,3.673008,5.383449,5.492154,5.306319,5.501228,5.669043,6.077703,5.82052,5.74841,5.433212
"ENSG00000166343",6.795734,6.612111,7.074384,6.732928,6.67155,6.941247,6.899357,7.347116,6.501362,6.86665,6.718103,7.187231,7.414314,7.404739,7.364894,7.252932,7.468059,7.348823,7.747891,7.803033,8.093727
"ENSG00000166348",5.240301,5.017821,5.075933,5.266846,5.209991,5.818529,5.060101,5.002578,5.320016,5.044081,4.999535,5.553817,6.148447,6.125893,5.836144,6.347954,5.817513,6.32025,6.143817,5.611498,6.120904
"ENSG00000166349",4.795431,4.863623,4.928248,4.601626,4.836859,4.545146,4.62124,5.068269,4.961809,4.972647,5.063506,4.826952,6.074017,5.828412,5.847402,6.135057,5.63039,5.884535,5.929231,5.952108,5.88335
"ENSG00000166351",3.579998,4.050285,3.535005,3.637713,3.466297,3.235863,3.442994,3.734694,3.597797,3.472185,3.563802,4.113403,4.465053,5.135706,5.589855,5.082029,5.111201,5.209601,4.625465,5.190489,5.010187
"ENSG00000166359",3.798727,3.92259,3.997234,3.963464,3.904646,4.10387,3.84272,3.856706,4.05413,3.997363,3.945373,3.737988,4.855866,4.950556,5.054764,4.690564,4.91914,4.912072,4.832053,4.903414,4.798688
"ENSG00000166363",3.512408,3.913568,4.028088,3.732858,3.505219,3.676294,3.661817,3.830803,3.42879,3.438525,3.945393,3.586467,5.087171,5.08777,4.855275,4.723807,4.648015,4.994151,4.586376,4.645376,4.702875
"ENSG00000166368",3.664624,3.706953,3.598199,3.663866,3.380125,3.626514,3.693225,3.757143,3.461635,3.604112,3.6018,3.500806,4.633616,4.540117,4.665464,4.650682,4.477779,4.741147,4.762067,4.726532,4.859703
"ENSG00000166377",10.97624,10.18516,10.4469,10.47287,10.22542,9.902701,11.13042,11.5614,10.82091,11.15842,10.87757,10.68473,11.5609,12.18092,11.47042,11.55015,11.72565,11.72156,12.0594,12.30848,11.72488
"ENSG00000166391",3.609017,3.568248,3.71417,3.718694,3.596871,3.643312,3.722353,3.52454,3.635378,3.459212,3.79945,3.9858,4.299269,4.217432,4.238952,4.445553,4.327867,4.330208,4.326696,4.465003,4.131656
"ENSG00000166394",6.695459,6.967105,6.77983,6.804231,6.827326,7.034215,6.843215,6.80765,6.914722,7.323415,6.640612,6.584116,7.148124,7.245779,7.089325,7.442546,7.300946,7.208359,7.380865,7.426001,7.42709
"ENSG00000166398",7.076071,6.80626,6.729072,7.296545,7.020514,6.618902,6.474104,6.913054,7.057395,7.032487,6.721266,6.830032,6.283203,6.468012,6.562017,6.619058,6.429572,6.542786,6.398317,6.224849,6.45106
"ENSG00000166402",3.862561,4.210979,4.008457,4.198575,4.209343,4.032988,3.99977,4.15051,4.186062,3.814545,4.345841,4.263905,4.914387,5.388772,5.329592,5.49943,5.658992,5.18606,5.365076,5.317587,5.082026
"ENSG00000166405",5.324481,4.899347,5.064953,5.313404,4.575037,4.766906,4.992265,5.007344,5.018239,4.989506,5.229764,5.065654,6.379888,6.614173,6.217875,6.595078,6.377851,6.15969,6.639692,6.357691,6.258836
"ENSG00000166415",6.698839,6.098614,6.534244,6.505207,6.505105,7.172446,6.419386,6.580617,6.521298,7.030764,6.294765,6.489649,6.516132,6.967485,7.009207,6.752368,6.862377,6.903272,6.870522,6.615272,7.347751
"ENSG00000166426",5.074039,5.10127,5.126952,4.845277,5.331421,5.418853,5.166694,5.412337,5.023384,4.530101,5.207854,5.029706,6.083883,6.402684,6.27319,6.525271,6.317534,5.967674,6.225954,6.212621,6.271537
"ENSG00000166428",4.160398,4.062305,4.239295,3.97996,4.148923,4.574806,4.082417,4.176787,4.0856,4.07733,3.921854,4.289933,4.192325,4.265147,4.224345,4.188439,4.073372,4.197169,4.239734,4.189587,4.176888
"ENSG00000166432",10.99015,9.792789,10.47988,10.52145,10.7288,10.55859,9.80407,9.639281,9.985254,10.69718,9.589216,9.219443,10.65082,10.27454,10.8047,10.84387,11.20485,11.08118,10.77052,10.77923,10.73494
"ENSG00000166435",7.111861,6.866426,5.48917,6.050302,7.040757,6.959273,6.676376,7.386544,7.673294,7.620439,6.160751,6.470012,7.466803,7.653397,6.732448,6.316053,6.483175,6.107,8.442369,8.16696,6.554703
"ENSG00000166436",4.691779,4.393347,5.079192,5.416259,4.965991,4.466481,4.65202,4.191535,4.572896,4.259885,5.221916,4.681835,5.978697,6.6426,6.236855,6.444964,6.406596,6.102136,5.795954,5.879332,5.717217
"ENSG00000166439",10.46943,10.57406,11.05157,11.06553,10.97582,11.12017,11.42175,10.83069,10.82521,11.25695,10.53546,10.64844,11.28126,11.88169,11.76447,11.65967,11.61819,11.52533,11.98467,11.82326,11.6495
"ENSG00000166441",7.119288,8.184289,7.008144,7.102613,7.4232,6.628654,7.121573,7.094827,7.132789,6.640082,7.544619,7.476461,8.029264,8.033439,8.177721,7.944053,8.241911,7.838109,7.711637,7.858773,7.726605
"ENSG00000166444",7.06047,7.425589,7.154361,7.004879,6.793412,6.780445,6.889632,7.103473,6.740145,6.90654,6.950566,7.050828,7.092113,6.816419,7.266112,7.1861,6.964254,7.30217,6.959217,6.906997,7.141995
"ENSG00000166446",10.11222,9.253832,10.30377,9.361306,9.89739,8.862727,9.873482,9.730931,10.42357,10.11586,8.521809,9.08217,10.90464,11.44568,11.18871,10.88816,10.72993,10.09316,11.32446,11.33733,11.42134
"ENSG00000166448",4.382767,4.256259,4.520208,4.473829,4.518338,4.743195,4.668984,4.49992,4.509258,4.602501,4.498506,4.627841,5.615117,5.364456,5.521114,5.685997,5.620834,5.533182,5.429911,5.57988,5.322724
"ENSG00000166450",5.514141,5.847389,6.083477,5.821367,5.570254,5.928086,5.441467,5.291609,5.720599,5.964999,5.772595,5.690192,6.456841,6.840755,6.826582,6.823855,6.86223,6.86579,7.16052,7.143284,6.838289
"ENSG00000166451",7.791,9.429542,7.121841,7.207939,7.915211,7.791387,8.121104,8.466661,7.116467,6.989414,7.590629,7.887258,7.024024,6.903766,6.900067,6.870029,7.428,7.24297,6.849201,6.881596,6.519871
"ENSG00000166454",10.87133,10.2334,10.3337,10.52049,10.39041,10.1253,10.16732,10.01241,10.18665,10.3054,9.908847,10.60677,9.988535,9.417089,9.95994,9.711997,10.09775,9.960968,9.897044,9.65785,9.614948
"ENSG00000166471",6.880123,6.310798,7.02165,6.790306,6.772246,6.290256,6.584353,6.880722,6.368705,6.680308,5.974889,6.189077,8.223363,8.146435,8.257911,8.502697,7.969227,7.895157,8.347748,8.11578,8.130025
"ENSG00000166477",10.04097,10.01263,9.434531,9.631621,9.359307,9.414963,9.266668,9.06076,9.778461,9.91303,8.829111,9.024734,9.945995,9.501307,9.776923,10.09451,9.709515,9.434935,9.741363,9.690768,10.17411
"ENSG00000166478",13.97466,13.74304,14.06035,13.65963,13.97543,13.74729,13.73704,14.20087,13.93517,14.01558,14.0859,13.99578,14.55932,14.54924,14.45045,14.35035,14.33914,14.44296,14.71692,14.68282,14.64777
"ENSG00000166479",8.684647,8.677609,8.647173,8.568303,8.488649,8.01205,10.18333,9.526061,8.31056,8.068026,8.861026,9.172275,9.726851,9.579002,9.861119,9.717226,9.800287,9.758084,9.499535,9.281378,9.8771
"ENSG00000166482",3.378165,3.303384,3.271002,3.484549,3.154391,3.344401,3.212241,3.262764,3.607214,3.20567,3.294045,3.460823,3.783788,3.965887,3.915906,3.906976,3.908729,3.950723,3.762068,3.992188,4.012129
"ENSG00000166483",8.922739,9.808041,7.998891,7.889376,8.350206,7.023128,7.971459,8.665359,8.277644,7.451618,8.679145,9.295638,8.699022,8.973244,8.941787,8.311419,8.778865,8.1096,7.288501,7.017239,7.050006
"ENSG00000166484",7.605379,7.874915,7.811545,7.616904,7.479737,7.76037,7.123527,7.709589,7.630504,7.280059,7.419515,7.658104,7.816938,8.299317,8.205053,7.947744,8.19412,8.075848,8.006501,8.060751,8.277145
"ENSG00000166501",13.83798,14.0257,14.62288,14.31524,14.40433,14.44205,14.40259,14.36263,14.33658,14.44406,14.21876,14.09723,14.70162,15.03948,14.89879,14.85062,14.80392,15.12388,14.97402,15.14311,14.74964
"ENSG00000166503",5.693121,5.479128,5.506771,5.367321,5.198185,5.040438,5.742838,5.442604,5.321656,5.459624,5.030917,5.31881,6.990655,6.812061,6.77413,6.829832,6.033762,6.798323,6.742954,6.8852,6.824368
"ENSG00000166508",8.020086,9.066129,7.701802,7.527242,7.987322,7.17894,7.190609,7.547709,7.416345,7.360535,8.291813,7.51269,8.340006,8.482258,8.579218,8.334564,8.322044,7.342815,8.253051,7.77951,8.190212
"ENSG00000166509",4.921351,4.780875,5.008223,5.061793,4.98343,5.217161,5.088369,5.06282,5.12931,5.285415,4.979053,4.974412,5.534085,5.765184,5.613464,5.690535,5.779872,5.926268,5.785437,5.719012,5.929873
"ENSG00000166510",4.133378,3.827102,4.058692,4.212426,3.776397,3.997819,3.485689,4.009319,4.075223,3.463176,4.268647,4.019599,6.148751,6.040367,5.449884,5.386973,4.609595,6.594852,5.290989,5.990541,6.108619
"ENSG00000166523",7.458894,8.843203,7.206414,6.713849,6.668396,6.027428,9.282469,8.683688,7.784739,5.997089,6.74743,6.28442,7.534208,7.251174,8.183519,7.183176,7.417954,7.848171,8.316806,7.610026,7.422935
"ENSG00000166526",7.811108,8.096079,8.659403,8.21705,7.735996,7.508082,6.953253,6.958293,7.614402,7.822008,7.605388,7.012266,9.729638,9.344266,9.317211,9.474505,9.334547,8.991646,9.638391,9.167023,9.39241
"ENSG00000166527",7.128968,8.75474,6.96065,6.400883,6.930195,5.565945,7.73595,7.172632,7.739066,5.980354,6.451525,6.60287,7.375631,8.78835,7.960046,7.508176,8.180944,7.947831,7.304372,6.574472,6.836595
"ENSG00000166529",7.276925,6.908572,6.991119,6.955837,6.788382,7.047097,6.76602,7.057653,7.379039,7.480859,7.420415,6.959176,7.717719,7.920185,7.737446,8.186201,8.108176,7.821494,8.072886,8.032189,7.901212
"ENSG00000166532",8.71369,9.02434,9.334279,9.16333,9.095363,9.809342,8.91434,9.051737,9.540822,8.218439,10.45712,10.11073,10.52266,10.06317,10.4675,10.33855,10.31303,10.44186,9.950893,10.016,10.40443
"ENSG00000166535",4.646924,4.619871,5.00316,4.713761,4.75196,5.303544,4.965645,4.966027,5.154877,5.29527,5.353771,5.132334,6.177399,5.989626,6.007434,5.895147,6.260141,5.970452,5.999668,5.889836,6.090523
"ENSG00000166546",5.293721,5.85152,5.625617,5.522786,5.087412,5.579971,5.447817,5.421639,5.629149,5.590855,5.686753,5.25696,6.517473,6.562245,6.261283,6.613897,6.809179,6.674399,6.761687,6.348199,6.317002
"ENSG00000166548",6.203661,6.418885,6.268873,6.354571,6.633919,6.406382,7.213332,6.552974,6.101567,5.890434,6.041232,5.840217,6.64153,7.690679,7.13315,6.812454,7.69133,7.114736,7.053679,6.836929,7.135184
"ENSG00000166557",5.379543,5.687061,5.516856,5.710911,5.708397,5.712108,5.683781,5.643064,5.732041,5.575483,5.755245,6.100054,7.099706,6.428917,6.677918,6.526484,6.729753,6.788131,6.988234,6.639248,7.063743
"ENSG00000166558",5.836102,6.127114,5.962316,5.424464,6.306222,6.003607,5.66934,6.343155,6.224819,5.977258,6.219869,6.211368,6.259483,6.241544,6.719975,6.838524,6.68675,6.945951,6.475323,6.564919,6.186421
"ENSG00000166562",8.552965,8.721792,8.44817,8.346366,8.393152,8.111624,8.439041,8.228312,8.309317,8.569838,8.240031,7.696808,9.090376,8.792318,8.860872,8.826019,8.72786,9.119451,8.773877,8.68579,8.585134
"ENSG00000166569",4.275161,4.832197,5.16287,5.502583,4.901683,5.450945,4.54393,4.888856,4.662219,4.946139,4.958427,5.04073,6.769158,6.711021,6.796846,6.259056,6.623011,6.343556,6.869184,6.790305,7.480678
"ENSG00000166573",4.115085,4.140105,4.606815,4.089599,4.207128,4.7095,4.561,4.584654,4.596453,4.02227,4.468006,3.961929,5.864937,6.150596,6.078225,5.822699,6.142392,6.285044,6.063781,6.363605,6.405211
"ENSG00000166575",5.988333,5.327035,5.77186,6.434602,5.504286,5.587636,5.462685,5.862854,6.113978,5.440549,5.585218,6.452004,5.361678,5.804054,5.964581,5.222155,5.662474,5.394745,5.437017,5.505667,5.430769
"ENSG00000166578",5.948596,5.584204,6.105714,6.296006,6.157657,5.74074,6.077966,6.408796,6.502299,6.127478,5.972085,5.766416,7.203492,7.384014,7.263382,6.985097,7.23047,7.429905,7.294111,7.65797,7.81978
"ENSG00000166579",8.636722,9.318348,10.14301,9.55607,9.95747,9.864734,8.560504,8.369359,8.262297,9.752818,8.358582,7.750924,10.21802,12.02745,10.72463,10.81188,11.52994,10.90555,10.79188,10.76445,10.74233
"ENSG00000166582",6.719872,6.457054,7.354091,6.745105,6.802953,6.890759,7.792416,7.061478,7.208772,7.539741,7.158782,7.697101,7.748596,7.413792,7.603258,7.647347,7.798842,7.552588,7.473949,7.009301,6.577287
"ENSG00000166589",6.830182,6.4662,6.855695,6.924557,6.892854,7.044378,6.560289,6.821145,7.05173,6.888474,6.842584,6.968998,6.225416,6.496278,6.60919,6.429788,6.613256,6.346049,6.37112,6.540099,6.520417
"ENSG00000166592",3.422654,3.490348,3.688748,3.720239,3.583042,3.483022,4.022474,3.607827,3.71736,3.658411,3.74644,3.633683,4.210814,4.178805,4.266026,4.305811,4.218966,4.295348,4.282408,4.642868,4.365852
"ENSG00000166595",13.27504,13.02652,13.04278,13.00557,12.74407,13.00776,13.11998,13.10929,13.32211,13.27926,13.24131,13.31715,12.1193,11.96341,11.91172,12.23408,11.82522,11.71514,11.9284,11.69109,11.28339
"ENSG00000166596",3.881309,3.627212,3.597449,3.408618,3.908095,4.672027,3.514137,3.403582,3.592371,3.58231,3.6561,3.311859,5.11043,5.048029,4.51145,4.676924,4.86426,5.074159,4.776845,4.981536,4.847753
"ENSG00000166603",4.601622,4.873722,5.034868,4.686072,4.625762,5.043897,4.719995,4.710655,4.557545,4.066564,4.954911,4.827264,5.322946,5.486925,5.92838,5.660565,5.776786,6.010902,5.246225,5.816162,6.157249
"ENSG00000166619",6.681502,6.246518,6.583748,6.530653,7.012272,6.72581,6.82934,6.428608,6.759866,6.938429,6.917979,7.061987,6.775368,6.856117,7.138726,6.587337,6.755895,6.55392,6.817748,6.69321,7.474982
"ENSG00000166669",5.900182,5.91476,5.444975,5.730515,5.054153,5.510594,5.767924,6.047987,4.830233,5.413226,5.535448,5.88341,6.126352,5.064593,5.332905,4.811134,5.670576,4.767406,4.755255,5.174159,4.552044
"ENSG00000166670",4.934926,4.846556,4.880301,5.28773,5.068252,5.582487,5.108676,4.833328,4.897521,5.607579,5.328041,4.984563,6.115979,6.25217,6.269334,6.221193,6.02727,6.309077,5.968338,6.968543,6.454527
"ENSG00000166682",4.519958,4.152355,4.539286,4.231646,4.253346,4.313622,4.179757,4.382788,4.455787,4.014868,3.780256,4.604917,5.282379,5.060978,4.964746,4.919282,4.84166,5.021197,5.15516,4.99762,4.862677
"ENSG00000166685",11.33767,11.18054,11.47624,11.49998,11.35203,11.44973,11.95487,11.50358,11.4616,11.55345,11.81662,11.72704,11.34503,11.08895,11.41856,11.7227,11.27463,11.0608,11.11008,10.87196,11.31941
"ENSG00000166689",3.891644,4.508551,4.635123,4.326099,3.939134,4.493455,4.365983,4.28173,4.616445,4.348447,4.617296,4.233689,6.127057,6.253246,6.226337,6.183559,6.974177,6.779542,6.111255,5.80034,6.151855
"ENSG00000166704",6.807671,6.739249,6.944568,7.169436,7.217254,6.994059,6.923084,6.82389,6.658361,6.855589,7.000064,7.187925,8.933647,8.480371,8.374088,8.414907,8.415359,8.606143,8.588245,8.927396,8.931879
"ENSG00000166707",5.493859,5.49463,5.472747,5.501677,5.554961,5.987647,5.053509,5.666371,5.798961,5.616974,5.562849,5.59972,6.701106,7.030496,6.858782,6.720094,6.767706,6.878225,6.886194,7.05876,7.135352
"ENSG00000166710",17.45136,17.21597,17.43929,17.36036,17.3241,17.35093,17.20717,17.29157,17.38898,17.37831,17.35917,17.26513,17.80253,18.14859,17.84162,17.89972,17.93303,17.88212,17.9827,17.87247,17.78344
"ENSG00000166716",10.74699,10.93403,10.84829,10.96509,10.87766,10.82842,10.38682,10.43768,10.98702,10.62861,10.82787,10.69735,10.85647,11.01879,10.79878,10.79878,10.7931,10.43768,10.7017,10.73327,10.95758
"ENSG00000166734",9.646099,9.809645,10.09194,9.642853,9.718185,9.104663,9.728851,9.743402,9.510173,9.12282,9.611005,9.501061,10.54207,10.83241,11.05909,11.08045,10.91636,11.03346,10.9618,10.60374,10.28271
"ENSG00000166741",6.081572,6.345932,5.814585,5.93317,5.636322,5.792992,6.67053,6.230618,5.340133,5.740691,5.541703,5.809592,5.596966,6.073382,5.902282,5.812018,6.187166,6.357033,5.926391,6.122501,6.181959
"ENSG00000166743",5.193523,4.056839,3.945996,4.20647,5.160627,4.748886,4.371094,4.399621,4.419878,4.184059,4.636305,4.701789,5.028464,5.280277,4.97275,5.302588,5.693479,6.06882,5.23813,5.191377,5.253897
"ENSG00000166747",8.540257,8.582438,8.418957,8.668552,8.802131,8.530478,7.541703,8.518642,7.445274,8.182227,7.838243,7.622311,8.721194,8.631915,8.872173,8.695162,8.340792,8.507181,8.592529,8.572631,8.630079
"ENSG00000166750",8.397411,8.334111,8.708682,8.787917,8.94,8.781562,8.421443,8.379896,9.189931,9.33546,8.646642,8.258377,8.942014,8.964605,9.869064,9.774667,9.64611,11.14007,9.437321,9.262053,11.07888
"ENSG00000166762",8.227589,8.072293,7.994944,8.24434,7.432339,7.378054,8.121312,7.679445,7.852574,7.885799,6.508403,7.89956,5.273054,8.285745,7.70501,8.249691,7.812213,7.626619,7.824983,7.845838,6.910579
"ENSG00000166783",11.6253,11.48839,12.07524,11.96248,11.707,11.63007,11.66833,11.11643,11.29178,11.29849,10.85989,11.04249,11.3704,11.77986,11.93558,11.67671,11.90957,11.76224,12.08481,11.94283,11.85675
"ENSG00000166788",9.848478,9.747772,9.00651,8.788998,9.117017,9.048837,9.573134,9.442383,9.273363,9.597249,8.991055,9.436358,9.506863,9.529247,9.228103,9.189891,9.690326,9.260073,9.109487,9.373638,9.214419
