"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045211","postsynaptic membrane","21/680","417/25856",0.0503597122302158,1.91485399915362,3.09530296095861,0.00370856816318037,0.0303065447849313,0.0241834907451913,"Syne1/Lrrc7/Erbb4/Erbb3/Sema4d/Ptprt/Elfn1/Slc6a4/Ank2/Chrnb1/Lpar1/Adora1/Nrp1/Chrm1/P2rx6/Cacna1a/Syt1/Shank3/Kcnb1/Dnm3/Igsf9b",21
"GO:0016459","myosin complex","6/680","57/25856",0.105263157894737,4.00247678018576,3.72948625997521,0.00376300571969215,0.0303065447849313,0.0241834907451913,"Mlph/Myo5c/Myh14/Cgn/Limch1/Myl9",6
"GO:0048786","presynaptic active zone","10/680","139/25856",0.0719424460431655,2.7355057130766,3.37176002787855,0.00379362937953992,0.0303065447849313,0.0241834907451913,"Unc13b/Ppfibp2/Atp2b4/P2ry2/Adora1/Cacna1a/Syt1/Cntnap2/Syt11/Egflam",10
"GO:0030315","T-tubule","7/680","76/25856",0.0921052631578947,3.50216718266254,3.59017010162669,0.00384149094788301,0.0303065447849313,0.0241834907451913,"Atp2b4/Ednra/Cacnb2/Ank2/Dysf/Abcc9/Atp1a2",7
"GO:0005912","adherens junction","12/680","186/25856",0.0645161290322581,2.45313092979127,3.26874955454413,0.00391052190773307,0.0303065447849313,0.0241834907451913,"Pkp2/Lrrc7/Ceacam1/Ceacam2/Tgm1/Jcad/Camsap3/Cdh5/Shroom1/Nectin4/Rnd1/Pdlim3",12
"GO:0043209","myelin sheath","13/680","211/25856",0.0616113744075829,2.34268190688598,3.21844709884254,0.00404647120187729,0.0308099737125394,0.0245852082256257,"Ubc/Myh14/Cd59a/Ass1/Akr1b1/Mal/Prkcz/Gstm1/Ckb/Septin4/Atp1a2/Gnb4/Pllp",13
"GO:0043679","axon terminus","13/680","216/25856",0.0601851851851852,2.28845315904139,3.125142767706,0.00492014738834596,0.0367908051386395,0.0293576883109687,"Unc13b/Slc18a1/Elfn1/Dixdc1/Adora1/Aqp1/Chrm1/Ptprn2/Cacna1a/Septin4/Kcnip3/Syt11/Hap1",13
"GO:0030667","secretory granule membrane","9/680","122/25856",0.0737704918032787,2.80501446480231,3.28428106175715,0.00500151498428509,0.0367908051386395,0.0293576883109687,"Slc18a1/Atp8a1/Acrbp/Slc30a2/Serpina5/Aqp1/Ptprn2/Syt1/Pla1a",9
"GO:0044309","neuron spine","14/680","242/25856",0.0578512396694215,2.1997083130773,3.08161238621797,0.0050886251390412,0.0368077218390647,0.0293711872060448,"Syne1/Lrrc7/Lama2/Mt3/Lpar1/Adora1/P2rx6/Cpt1c/Cntnap2/Atp1a2/Shank3/Syt11/Hap1/Dnm3",14
"GO:0043292","contractile muscle fiber","15/680","270/25856",0.0555555555555556,2.11241830065359,3.01982775030003,0.00551784962482364,0.0392581432323518,0.0313265319511126,"Syne1/Atp2b4/Col6a1/Pecam1/Sorbs2/Ank2/Parvb/Myl9/Pdlim3/Abcc9/Des/Acta2/Mef2c/Kcnn3/Tmod2",15
"GO:0042583","chromaffin granule","3/680","15/25856",0.2,7.60470588235294,4.20511441234323,0.00650690671130623,0.0455483469791436,0.036345879592865,"Atp8a1/Clu/Syt1",3
"GO:0042734","presynaptic membrane","15/680","278/25856",0.0539568345323741,2.05162928480745,2.89724445492452,0.00715440646027472,0.0492859111707814,0.0393283162143757,"Unc13b/Erbb4/Atp2b4/P2ry2/Pde2a/Slc6a4/Lpar1/Adora1/Chrm1/Cacna1a/Syt1/Cntnap2/Syt11/Adam23/Adam11",15
