"cluster","gene","avg_log2FC","pct_in","pct_out","p_val","p_val_adj","auc"
"3","Cbx3",1.40135855354407,99.1089329472043,87.3047304730473,0,0,0.939431878139919
"3","Rpgrip1",1.36253956608654,86.7899309423034,31.4491449144915,0,0,0.887064705579491
"3","Gnb1",1.16990804832164,95.3218979728225,72.3992399239924,0,0,0.884827339940499
"3","Supt16",0.985994527069107,86.2998440632658,56.4156415641564,0,0,0.837542045583485
"3","Slc24a5",0.965579415015349,75.8075295165961,29.7289728972897,0,0,0.808522888377053
"3","Paip1",0.947967514619686,78.0797505012252,32.009200920092,0,0,0.817743788190358
"3","Pdcd4",0.909502136228587,82.1118289151259,55.5595559555956,0,0,0.782717821793318
"3","Kdelr2",0.885823776427713,85.6760971263088,62.1222122212221,0,0,0.81773771273318
"3","Kdm6b",0.849894412558365,75.7406994876364,36.8196819681968,0,0,0.793110373634824
"4","Cenpa",1.16604347119604,97.8681695662828,53.8559212745273,0,0,0.846957679398583
"4","Cdc20",0.873001078329172,84.4400882136731,41.3626173045255,0,0,0.778147353113129
"4","Ccnb2",0.702879131725252,82.79833374173,36.1069777592604,0,0,0.783854942201873
"4","Hmgb2",0.691266498661477,99.7059544229355,92.1810209709739,0,0,0.686040951003279
"4","H2afx",0.676855185685208,97.4516049987748,79.4079717477134,0,0,0.722151470906318
"4","Birc5",0.659024184053438,92.2322960058809,56.7724143404162,0,0,0.72072880138157
"4","Dynll1",0.650067672262232,99.8774810095565,98.8492748447513,0,0,0.810947893766976
"4","Hist1h2bc",0.622001478821163,67.9000245037981,26.1452691308057,0,0,0.72713712092152
"4","Tubb4b",0.620227790402184,87.4540553785837,66.7380909866476,0,0,0.711598483388797
"4","Cks2",0.588946591557564,89.1693212447929,65.6528381247148,0,0,0.686352018900171
"5","Ube2c",1.52882868162928,98.1834975369458,41.468889062378,0,0,0.90126365649999
"5","Cks2",1.22347911408816,99.5997536945813,65.3739558123195,0,0,0.873532330662861
"5","Cenpf",1.21135620293339,98.6453201970443,42.3471777656335,0,0,0.871322694855103
"5","Ccnb1",1.21120806971312,97.8448275862069,40.1085174486689,0,0,0.878779006001207
"5","Top2a",1.13150303071138,95.4433497536946,44.8122413927707,0,0,0.840488827393724
"5","Hmgb2",1.07159094552207,99.9692118226601,92.2866734327426,0,0,0.840193579733616
"5","Cdc20",1.06475963099632,95.9975369458128,41.330314622531,0,0,0.843665154643229
"5","Arl6ip1",1.06092679970207,99.8460591133005,85.3540479350457,0,0,0.855899251776864
"5","H2afx",1.0365573261912,99.8152709359606,79.5514872355375,0,0,0.840632177257986
"5","Cdk1",0.994928808675788,94.4581280788177,41.9373097041143,0,0,0.85383883371048
