"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046184","aldehyde biosynthetic process","8/1138","27/25730",0.296296296296296,6.69921239341274,6.37368323318344,1.49469547408975e-05,0.000323174074932821,0.00024616990220876,"Gapdh/Dkk3/Eno1/Pgam1/Tpi1/Tkt/Pgk1/Slc25a10",8
"GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process","7/1138","20/25730",0.35,7.91344463971881,6.65340727110197,1.51703515680067e-05,0.000325326641380846,0.000247809566752144,"Dck/Dut/Nme1/Tyms/Umps/Shmt2/Dhfr",7
"GO:0019682","glyceraldehyde-3-phosphate metabolic process","7/1138","20/25730",0.35,7.91344463971881,6.65340727110197,1.51703515680067e-05,0.000325326641380846,0.000247809566752144,"Gapdh/Eno1/Pgam1/Tpi1/Tkt/Pgk1/Slc25a10",7
"GO:0050790","regulation of catalytic activity","30/1138","290/25730",0.103448275862069,2.33894915459669,4.93276232380284,1.53479952535157e-05,0.000327798240089315,0.000249692246272429,"Cib1/Nedd9/Ecm1/Cdc20/Arhgap11a/Plk1/Ntrk2/Kif14/Rgs10/Coro1c/Dscc1/Ezh2/Thy1/Rfc3/Epha4/Psmd10/Rap2b/Cenpe/Lyn/Fgfr3/Tnf/Tpx2/Tlr1/Lgals9/Chtf18/Timp1/Popdc1/Ect2/Rgs1/Fbxo5",30
"GO:0048144","fibroblast proliferation","20/1138","154/25730",0.12987012987013,2.93634309451533,5.18456136597408,1.58719879941017e-05,0.000336817667816881,0.000256562573485822,"Fn1/Mif/Ccna2/Anxa2/E2f8/Myb/Nupr1/Pmaip1/Cks2/Cdk4/Rnaseh2b/Lif/Cdc6/Cks1b/Fbln1/E2f1/Btc/Cdk1/Ccnb1/Cd74",20
"GO:0007292","female gamete generation","23/1138","193/25730",0.119170984455959,2.69443710900862,5.08282116688535,1.58985119182692e-05,0.000336817667816881,0.000256562573485822,"Aspm/Ptn/Bnc1/Mdk/Ncaph/Plk1/Ccnb2/Pla2g4a/Ndc80/Mastl/Adamts1/Inhbb/Ska1/Sgo2a/Ttk/Cenpe/Top2a/Aurka/Trip13/Hrob/Cdc25b/Fbxo5/Ccnb1",23
"GO:0006271","DNA strand elongation involved in DNA replication","6/1138","14/25730",0.428571428571429,9.68993221190058,6.99623449383385,1.63336626971157e-05,0.000343268255242583,0.000261476149787089,"Pole/Rfc3/Mcm7/Dna2/Lig1/Mcm3",6
"GO:0009157","deoxyribonucleoside monophosphate biosynthetic process","6/1138","14/25730",0.428571428571429,9.68993221190058,6.99623449383385,1.63336626971157e-05,0.000343268255242583,0.000261476149787089,"Dck/Dut/Nme1/Tyms/Shmt2/Dhfr",6
"GO:0019058","viral life cycle","27/1138","249/25730",0.108433734939759,2.45166959578207,4.95159231217562,1.74149801467407e-05,0.000364535082434166,0.000277675632283113,"Kpna2/Trim12a/Ifitm3/Hacd3/Tyro3/Ifitm2/Tmeff1/Bicd1/Top2a/Tnf/Fam111a/Slpi/Jpt2/Rsad2/Isg15/Tmprss2/Oasl1/Ltf/Oas1g/Oas1a/Nectin4/Cd74/Mx2/Oas2/Ifitm1/Trim30a/Bst2",27
"GO:0060761","negative regulation of response to cytokine stimulus","15/1138","95/25730",0.157894736842105,3.56997502543705,5.39833341437608,1.76415077370566e-05,0.000367811435121013,0.00028017131335125,"Ccdc3/Ecm1/Il1rn/Il1r2/Padi2/Ttll12/Naip6/Arg1/Isg15/Stat2/Traip/Oas1g/Oas1a/Usp18/Naip2",15
"GO:0035455","response to interferon-alpha","9/1138","36/25730",0.25,5.652460456942,6.00902125933846,2.00375016835152e-05,0.000416114758281379,0.000316965181613167,"Ifitm3/Ifitm2/Ifit1bl1/Ifit1/Oas1g/Oas1a/Tgtp1/Ifitm1/Bst2",9
